,name,logFC,AveExpr,t,P.Value,adj.P.Val,B,length
10608,FBgn0051676,-0.410853867,6.462718874,-4.465723739,0.001929519,0.013373625,-2.123714222,889.6114487
10609,FBgn0051677,0.620811695,-3.826568069,1.105205229,0.300184656,0.518681651,-5.015576078,485.398
10610,FBgn0051678,0.370293465,7.174170058,7.811756131,4.31E-05,0.001001808,1.931009938,4563.816965
10611,FBgn0051679,0.406054742,-2.941966119,0.603911758,0.562098731,0.749802315,-5.464950248,928.0412031
10612,FBgn0051680,1.535995503,-3.369649091,2.660263188,0.027974807,0.09596894,-3.237419762,344.9238133
10613,FBgn0051681,0.426848466,-3.918688768,0.964942377,0.36193959,0.566869561,-5.128814348,755.426
10614,FBgn0051682,0.228802416,-2.637846194,0.32389807,0.754055427,0.908303122,-5.622924842,921.4906517
10615,FBgn0051683,0.170930713,5.954465379,1.132027654,0.289377109,0.509975947,-7.04976022,1657.017223
10616,FBgn0051687,0.110730994,6.52576898,1.478169687,0.176406862,0.356485701,-6.719342302,6511.06275
10617,FBgn0051690,-0.585568049,6.479109635,-9.063042153,1.42E-05,0.000525221,3.216708709,3063.06275
10618,FBgn0051693,0.460403086,-3.126207518,0.765880725,0.465043452,0.661722094,-5.344147582,1909.441425
10619,FBgn0051694,0.233997621,6.547948911,4.114287715,0.003139163,0.019254901,-2.658045684,2454.06275
10620,FBgn0051697,-0.382882541,0.09270931,-0.802306665,0.444817759,0.644937645,-5.754539969,472.302125
10621,FBgn0051698,-0.350216657,-3.918688768,-0.769259657,0.46314196,0.65968323,-5.273494039,310.538
10622,FBgn0051700,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,469.306125
10623,FBgn0051702,0.827315062,-3.720568456,1.721861377,0.122165045,0.277327967,-4.377692135,1524.781169
10624,FBgn0051703,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1542.06275
10625,FBgn0051704,-0.107075964,-1.297538731,-0.212833537,0.836609814,0.94621965,-5.824213624,220.9658882
10626,FBgn0051706,0.608291785,8.965715806,13.27292146,7.29E-07,0.000116606,6.286982642,1006.94599
10627,FBgn0051708,-0.218381431,5.852685481,-3.788920035,0.005005379,0.027056754,-3.048345799,3223.670747
10628,FBgn0051709,1.884933699,-1.512711443,2.654916432,0.02821152,0.096508763,-3.286905163,775.5366991
10629,FBgn0051710,-0.633787755,2.403384571,-2.472145912,0.0376536,0.120060115,-4.214340193,643.9536969
10630,FBgn0051712,0.186537057,9.870136019,2.988223074,0.016742499,0.066240629,-4.653420601,2770.224151
10631,FBgn0051715,-0.030499796,4.815070722,-0.238317764,0.817433969,0.94621965,-7.435658021,395.4521472
10632,FBgn0051716,0.151691896,8.243801447,3.762884994,0.005199135,0.027764882,-3.336617903,3639.793945
10633,FBgn0051717,0.138240737,4.115639339,1.222404823,0.255247961,0.466397396,-6.509616999,657.0074023
10634,FBgn0051718,1.561694734,-1.354143347,2.66587899,0.027728364,0.095529167,-3.280787797,2018.52659
10635,FBgn0051719,-0.085497173,3.977805897,-0.78546337,0.454095168,0.654948533,-6.903567847,2855.318951
10636,FBgn0051720,-0.698134364,-0.132027646,-1.749404398,0.1171111,0.270532142,-4.671590169,2646.06275
10637,FBgn0051721,0.031325566,5.349006492,0.481917227,0.642360484,0.821747414,-7.467229451,3630.258464
10638,FBgn0051729,-0.11623275,7.829815597,-2.838936129,0.021129536,0.078566201,-4.776625424,3947.043193
10639,FBgn0051730,0.042230049,-3.720568456,0.074562018,0.942335353,0.967984148,-5.556312161,492.7211018
10640,FBgn0051735,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1214.06275
10641,FBgn0051739,0.121678008,6.558266941,2.290238577,0.050216459,0.148695224,-5.536359469,3741.457179
10642,FBgn0051740,1.056078237,-0.666989466,1.668058547,0.132625107,0.290095261,-4.69919217,421.386625
10643,FBgn0051741,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1861.06275
10644,FBgn0051742,0.433715707,-3.918688768,1.017124675,0.337924768,0.548353539,-5.085506349,902.874
10645,FBgn0051752,0.827315062,-3.720568456,1.721861377,0.122165045,0.277327967,-4.377692135,1380.779362
10646,FBgn0051754,-0.381301099,-3.918688768,-1.004035919,0.343831554,0.551140604,-5.095150949,132.886
10647,FBgn0051755,0.194941053,1.208188737,0.777639557,0.458448465,0.65812554,-6.063379132,4676.06275
10648,FBgn0051759,0.591993175,1.591959229,2.867169834,0.020216956,0.076278234,-3.392307288,2038.68486
10649,FBgn0051760,0.228263933,8.24740965,4.880930589,0.001111418,0.008914778,-1.682707812,4431.097517
10650,FBgn0051769,-0.845592215,3.343539596,-2.234349309,0.05485751,0.158470996,-4.8526476,901.06275
10651,FBgn0051773,-0.086212712,1.839068676,-0.252079119,0.807132021,0.94621965,-6.532570401,2308.06275
10652,FBgn0051774,-0.025612889,6.854164609,-0.479278891,0.64415821,0.823149521,-7.716568549,6624.738903
10653,FBgn0051776,0.732467796,2.289068604,3.512270681,0.007529153,0.03634701,-2.566739818,1779.06275
10654,FBgn0051777,0.128814605,0.361112224,0.379160012,0.71411963,0.879267212,-6.075202665,202.006
10655,FBgn0051778,0.616033621,0.921631695,2.769023706,0.023576305,0.085120195,-3.396105104,811.4874401
10656,FBgn0051779,0.041164128,-2.220612489,0.058706781,0.954579541,0.974375767,-5.72316741,303.6542737
10657,FBgn0051780,-0.810434923,-2.016429861,-1.106796946,0.299534481,0.518681651,-5.176174799,1299.058758
10658,FBgn0051784,0.606850364,-3.034086819,0.735061453,0.482624276,0.672663558,-5.37407814,2279.249904
10659,FBgn0051785,0.453559287,-3.126207518,0.773401084,0.460818416,0.65968323,-5.33892183,1301.594549
10660,FBgn0051787,0.397138012,-3.140086432,0.547815598,0.598289678,0.782399382,-5.474597882,691.6169282
10661,FBgn0051788,0.652699565,-3.232207131,0.761311379,0.467623053,0.663782365,-5.336675911,168.9082793
10662,FBgn0051789,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,382.7336667
10663,FBgn0051792,0.434425704,-3.918688768,1.022781249,0.335396129,0.548353539,-5.080709539,4060.193
10664,FBgn0051793,0.180057392,5.252564431,2.759702154,0.023923855,0.085978073,-4.558342166,4282.352027
10665,FBgn0051797,-1.508133816,-3.338206745,-2.554171792,0.033073304,0.108525153,-3.370162832,2626.074258
10666,FBgn0051798,0.251493101,-3.034086819,0.298509735,0.772677563,0.923264753,-5.586394689,1458.53539
10667,FBgn0051800,0.206776072,4.409418983,1.311130306,0.225046922,0.424355348,-6.486854518,566.236125
10668,FBgn0051802,0.90775912,-2.697046368,1.178437674,0.271416125,0.487745933,-5.037249733,638.5536122
10669,FBgn0051803,-0.370316436,-3.522448143,-0.679608518,0.515321212,0.705590575,-5.362553368,749.1248919
10670,FBgn0051804,0.046853244,-3.720568456,0.081605146,0.9369013,0.967144048,-5.555785836,665.2228783
10671,FBgn0051805,0.450824924,-3.522448143,0.557595193,0.591890165,0.777314848,-5.431627606,1882.911972
10672,FBgn0051806,0.525663192,0.539734243,2.160504975,0.061644364,0.172077505,-4.225793827,465.93825
10673,FBgn0051807,0.550990761,-1.821577351,0.899725885,0.393710085,0.595621371,-5.38490667,662.9732076
10674,FBgn0051809,0.197434999,-1.767949858,0.183099205,0.859129763,0.94621965,-5.765930463,1074.803945
10675,FBgn0051810,0.589630968,-1.061245122,0.661181367,0.526484034,0.716386526,-5.660226012,953.6799745
10676,FBgn0051812,0.813770356,2.748534419,4.475595126,0.00190382,0.013234602,-1.261066551,1184.06275
10677,FBgn0051813,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,588.2180625
10678,FBgn0051814,-0.041007225,6.22986588,-0.614157808,0.555626115,0.743846773,-7.555424271,3375.551307
10679,FBgn0051815,0.434425704,-3.918688768,1.022781249,0.335396129,0.548353539,-5.080709539,1323.193
10680,FBgn0051816,-0.172351007,-3.034086819,-0.269052989,0.794479998,0.940692652,-5.594480756,325.9175503
10681,FBgn0051820,2.001135063,-1.974376403,2.182469395,0.059543674,0.167605739,-3.897375795,256.6460153
10682,FBgn0051821,1.336427803,-3.059893178,1.350278826,0.212715013,0.406570162,-4.82954705,1189.774208
10683,FBgn0051822,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,461.3175
10684,FBgn0051823,1.02952361,-3.232207131,1.715577561,0.123346104,0.278090675,-4.408998647,1220.272114
10685,FBgn0051824,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,494.27975
10686,FBgn0051826,-0.73192998,-2.928087205,-0.994731603,0.34807793,0.556110887,-5.184677882,892.4176421
10687,FBgn0051832,0.496521995,0.271703677,1.287173163,0.232889127,0.434971507,-5.324095954,577.232
10688,FBgn0051848,0.433715707,-3.918688768,1.017124675,0.337924768,0.548353539,-5.085506349,636.999
10689,FBgn0051849,-0.418916149,4.058888529,-5.225222434,0.00071688,0.006574282,-0.566423841,2014.06275
10690,FBgn0051851,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,829.1175625
10691,FBgn0051852,0.021594228,4.088753304,0.366072878,0.723498922,0.886782266,-7.193881066,1150.06275
10692,FBgn0051855,0.177205723,4.673872083,2.201711629,0.057761276,0.164213176,-5.30142633,883.0290871
10693,FBgn0051858,0.055804011,-3.324327831,0.091495154,0.929276737,0.963854157,-5.594736067,536.5287309
10694,FBgn0051860,0.357978939,3.952786257,2.190338051,0.058808358,0.166167252,-5.118984026,2075.443842
10695,FBgn0051861,1.013812481,-0.513640453,2.010615003,0.078041747,0.204808664,-4.265079288,579.231125
10696,FBgn0051862,-0.381301099,-3.918688768,-1.004035919,0.343831554,0.551140604,-5.095150949,451.048
10697,FBgn0051864,0.227452587,4.471396007,2.394587078,0.04257125,0.131391249,-4.946234273,591.1314415
10698,FBgn0051865,0.709829608,2.434888244,4.140908295,0.003023629,0.018775309,-1.668232422,901.81275
10699,FBgn0051866,0.253786605,4.130001734,1.694625777,0.12736087,0.28207347,-5.904841006,904.06275
10700,FBgn0051867,-0.731643423,-3.720568456,-1.370735066,0.206504786,0.39761563,-4.763622538,516.423034
10701,FBgn0051869,0.07371582,5.542874055,1.5377173,0.161450837,0.333540275,-6.474556998,3552.370605
10702,FBgn0051870,1.443774933,-2.443222828,1.565001006,0.154985463,0.324035401,-4.641233775,301.6893016
10703,FBgn0051871,0.808910658,-2.743845807,1.584256335,0.150564012,0.317004127,-4.596582178,2147.004498
10704,FBgn0051872,1.478204811,-0.421115101,1.7668601,0.114009636,0.266066586,-4.606412333,3169.06275
10705,FBgn0051874,-0.295948946,-1.78320841,-0.648081068,0.534508684,0.724393834,-5.572967349,1438.06275
10706,FBgn0051875,-0.271560775,-0.395936264,-0.597476566,0.566186039,0.753736744,-5.799901478,898.0890293
10707,FBgn0051876,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,642.203875
10708,FBgn0051882,0.050018084,-2.928087205,0.06666413,0.948432676,0.97202484,-5.639367668,653.1872285
10709,FBgn0051897,0.185715301,3.0206932,1.869550643,0.097268724,0.239212409,-5.324128694,3184.06275
10710,FBgn0051898,0.280772333,1.716216314,1.523838529,0.164831666,0.338586803,-5.409263001,987.06275
10711,FBgn0051901,-0.272835642,-1.2892111,-0.230907461,0.822997165,0.94621965,-5.820923838,1698.548509
10712,FBgn0051902,0.826289505,-3.720568456,1.71146623,0.124124557,0.278090675,-4.389703469,1085.616273
10713,FBgn0051907,-1.128201488,-2.559604408,-2.133012567,0.064376404,0.177482695,-3.931117881,1285.534281
10714,FBgn0051908,0.201846996,5.416252229,2.53904143,0.033873656,0.110635603,-4.946862189,1821.18328
10715,FBgn0051909,1.822765369,-2.285519337,3.312822676,0.010168139,0.045512524,-2.413772279,383.7555786
10716,FBgn0051910,1.31030186,-3.090019191,1.739602369,0.118886985,0.272924346,-4.388855519,720.3344742
10717,FBgn0051913,1.303969679,-3.079408079,1.994447594,0.080044721,0.208935572,-4.079419389,680.8931468
10718,FBgn0051915,0.374458952,3.703387817,3.48042249,0.007896591,0.037783925,-3.010378952,2302.06275
10719,FBgn0051921,0.871451137,-3.106068599,0.869216355,0.409246131,0.611631573,-5.269795623,2243.340873
10720,FBgn0051922,0.097332993,2.269221554,0.353223024,0.732756521,0.892933325,-6.632560275,312.9545
10721,FBgn0051924,0.769828278,-0.85504185,1.124413054,0.292413193,0.512806842,-5.300676751,634.20875
10722,FBgn0051926,0.426848466,-3.918688768,0.964942377,0.36193959,0.566869561,-5.128814348,1149.404
10723,FBgn0051928,0.434425704,-3.918688768,1.022781249,0.335396129,0.548353539,-5.080709539,1174.193
10724,FBgn0051933,1.710256788,-3.277528391,2.684964884,0.026907233,0.093616689,-3.206937342,1888.54925
10725,FBgn0051935,0.093165536,5.543717183,1.308258859,0.225974912,0.425259316,-6.767615633,2873.06275
10726,FBgn0051948,0.241633708,-1.661123545,0.271873611,0.792383664,0.939507801,-5.759656035,1045.122103
10727,FBgn0051949,0.060244321,-3.324327831,0.093592513,0.927660772,0.962461725,-5.59454795,508.6171512
10728,FBgn0051950,-0.228662156,1.916043412,-1.709878092,0.124426476,0.278377544,-5.216773055,338.0804278
10729,FBgn0051952,1.931740881,-3.171528778,2.692032584,0.026609497,0.093026915,-3.198566164,993.8062582
10730,FBgn0051953,-0.05047204,4.225267403,-0.492861014,0.634930236,0.814462633,-7.1733131,530.2525
10731,FBgn0051954,-1.546483178,-3.324327831,-6.063194679,0.000264002,0.003280102,0.090873473,793.4889102
10732,FBgn0051955,0.998379696,-0.234088197,2.763073619,0.023797549,0.085655355,-3.228628327,551.0278035
10733,FBgn0051956,0.312987668,3.288907783,0.867625623,0.410067935,0.612599631,-6.623407345,2296.80396
10734,FBgn0051957,-0.30786518,2.13534455,-1.272988156,0.237640235,0.442377889,-5.84137363,513.8558297
10735,FBgn0051958,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,421.386625
10736,FBgn0051960,0.825539431,-3.720568456,1.703947993,0.125559859,0.279359276,-4.39837338,490.6638915
10737,FBgn0051961,-0.193882705,5.38115911,-2.523516096,0.034715282,0.11273057,-4.963463262,1168.713629
10738,FBgn0051973,0.435439026,7.085335246,7.140807523,8.31E-05,0.001576468,1.221870679,5353.15948
10739,FBgn0051974,-0.13981389,6.163654386,-1.532341353,0.162752962,0.335442672,-6.59494416,1212.103674
10740,FBgn0051975,-1.694692483,-2.448858814,-2.779671385,0.023185641,0.0842282,-3.093199886,1150.147982
10741,FBgn0051976,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1425.06275
10742,FBgn0051988,0.421635735,-0.355011201,1.050733424,0.323113417,0.545379804,-5.447424161,845.93775
10743,FBgn0051989,0.327867902,4.128902785,4.27281083,0.002514773,0.01642713,-1.922843387,3827.734696
10744,FBgn0051992,0.015381901,9.910767953,0.284667635,0.782897584,0.931995712,-7.999123103,5196.046192
10745,FBgn0051997,-0.040858791,4.303422576,-0.275711687,0.789534009,0.937280338,-7.286836553,487.3075218
10746,FBgn0051998,0.322385516,7.941093507,5.424774556,0.000560272,0.005519212,-0.921190281,4927.805527
10747,FBgn0051999,-0.558719357,5.879564987,-9.004592295,1.49E-05,0.000539006,3.243471713,2793.864463
10748,FBgn0052000,0.483876032,10.87825025,10.65308848,4.10E-06,0.000268911,4.321279405,4543.41571
10749,FBgn0052006,0.458811102,-1.577873661,0.610221759,0.558107461,0.74619582,-5.62217805,1499.526151
10750,FBgn0052009,-0.225371338,1.785435409,-0.630232752,0.545559111,0.733929244,-6.33721323,2775.06275
10751,FBgn0052010,0.144247151,5.569469116,1.685599651,0.129127381,0.284496905,-6.277356842,4076.06275
10752,FBgn0052011,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,4064.56275
10753,FBgn0052016,-0.030459109,7.772128137,-0.696928055,0.504963729,0.694516308,-7.656106846,3333.194834
10754,FBgn0052017,0.213685804,9.777065447,5.973631254,0.000292454,0.003555163,-0.315387091,3386.970282
10755,FBgn0052022,0.26336498,3.93386904,3.179260232,0.01246728,0.052941752,-3.550068464,607.4040138
10756,FBgn0052023,-0.189783199,-3.430327444,-0.283619828,0.783673058,0.932537871,-5.549121183,338.67496
10757,FBgn0052024,0.633728158,-3.430327444,0.938877397,0.374402284,0.576032576,-5.185445824,556.9497086
10758,FBgn0052026,1.078900827,-2.03637109,1.718681226,0.122761446,0.278090675,-4.492704779,2197.681445
10759,FBgn0052029,-1.888513769,-1.788183536,-4.280658656,0.002487552,0.016290034,-1.245039495,918.2300465
10760,FBgn0052034,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,46.975125
10761,FBgn0052036,0.42608189,-3.522448143,0.715928824,0.493752159,0.683772666,-5.339676685,517.600104
10762,FBgn0052037,1.413023598,-3.430327444,2.802530515,0.022369236,0.081896421,-3.06099822,1357.37181
10763,FBgn0052039,0.057493686,3.98601253,0.573199342,0.58175721,0.768252565,-7.058482018,472.729793
10764,FBgn0052040,-0.729575961,-0.898835605,-1.488464147,0.173736379,0.352455254,-4.892337833,1179.06275
10765,FBgn0052053,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1433.06275
10766,FBgn0052054,0.018722845,-3.720568456,0.037822429,0.9707264,0.983441204,-5.55828866,1596.980655
10767,FBgn0052055,-0.015016845,3.176278465,-0.131719857,0.898354295,0.94621965,-6.980234339,1420.06275
10768,FBgn0052056,-0.186812345,6.328856148,-3.751265947,0.005288169,0.028100163,-3.183191797,1684.958489
10769,FBgn0052057,0.090983806,7.102652587,1.826997883,0.103903356,0.251366493,-6.298908836,3143.223474
10770,FBgn0052058,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1537.06275
10771,FBgn0052061,2.176678953,-3.043219752,2.760753713,0.023884387,0.08588008,-3.112592838,632.6750862
10772,FBgn0052062,0.105048288,8.879530422,2.0387305,0.074673245,0.197998732,-6.105343868,5514.184859
10773,FBgn0052064,1.249696008,-0.039893007,1.897394206,0.093146976,0.232554434,-4.487378764,1889.06275
10774,FBgn0052066,0.13367903,5.739510554,2.469379813,0.037818752,0.120449564,-5.123689835,2009.511242
10775,FBgn0052068,0.232803503,4.648992586,4.663683215,0.001478634,0.010972444,-1.490138521,516.26175
10776,FBgn0052069,0.096633802,2.832841879,0.572901755,0.581949551,0.768273828,-6.702156907,176.69775
10777,FBgn0052071,0.425879703,-3.918688768,0.958021975,0.365218057,0.567395937,-5.134427697,262.877
10778,FBgn0052072,1.673653228,-2.733463839,1.738148096,0.119152588,0.273222184,-4.412958452,754.2840186
10779,FBgn0052073,-0.357677575,-3.918688768,-0.815619324,0.437576629,0.637921107,-5.241321309,184.99
10780,FBgn0052074,0.242826679,-2.820609413,0.303822631,0.768767203,0.920389175,-5.608328657,256.7077173
10781,FBgn0052075,0.27335798,3.712263511,2.53613202,0.034029788,0.111016761,-4.50997918,1567.170034
10782,FBgn0052076,-0.154710367,3.519486391,-1.245068902,0.247229066,0.455495969,-6.305696142,1344.06275
10783,FBgn0052079,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1189.06275
10784,FBgn0052081,1.504508302,-1.82305553,1.94065975,0.087070675,0.222287612,-4.227430382,1380.548166
10785,FBgn0052082,-0.126244538,4.035600859,-1.13139685,0.289627661,0.509975947,-6.588518156,4068.77976
10786,FBgn0052085,0.15224765,6.952352391,2.722015526,0.025383395,0.089892339,-4.894375231,2845.06275
10787,FBgn0052086,1.003182537,-1.512711443,1.652781683,0.135742076,0.294262533,-4.623180423,1336.078317
10788,FBgn0052087,0.044178558,-3.324327831,0.068596516,0.946940488,0.970801926,-5.596513033,1279.252612
10789,FBgn0052088,0.006191598,-3.324327831,0.010649032,0.991755891,0.99394473,-5.598740216,2814.491245
10790,FBgn0052091,-0.467845411,2.786973462,-3.097589703,0.014135813,0.058389036,-3.347117546,2782.06275
10791,FBgn0052095,0.158585802,3.835919495,1.459702371,0.181288594,0.362274712,-6.137468438,1341.06275
10792,FBgn0052099,-0.054998518,2.617115275,-0.340053269,0.742292844,0.899867065,-6.747762556,872.06275
10793,FBgn0052100,0.093980672,4.087154541,1.255231357,0.243702057,0.45080077,-6.463431094,1984.06275
