,name,logFC,logCPM,PValue,length
12766,FBgn0262143,0,-2.120239339,1,112.254
12767,FBgn0262144,0,-2.120239339,1,187.879375
12768,FBgn0262146,-1.0320919,0.635525117,0.008011735,165.659375
12769,FBgn0262149,0.502954114,1.331374136,0.092666967,674.1735
12770,FBgn0262150,-1.196424765,-1.798860897,0.645669276,1184.681857
12771,FBgn0262160,-0.205644736,7.492604384,0.005122759,8603.13193
12772,FBgn0262163,0,-2.120239339,1,425.377875
12773,FBgn0262166,0.0053026,4.261299903,0.984134767,1958.589561
12774,FBgn0262167,1.717757739,4.689733854,9.99E-46,5341.06275
12775,FBgn0262169,-1.205356105,4.283554761,9.14E-18,2585.116611
12776,FBgn0262170,0,-2.120239339,1,228.76325
12777,FBgn0262351,3.166942767,-1.798452626,0.146840108,546.1970746
12778,FBgn0262352,1.714538642,-1.212771427,0.086589032,933.8293263
12779,FBgn0262353,-0.928930098,-1.032803203,0.327927484,381.5810196
12780,FBgn0262354,0,-2.120239339,1,307.022
12781,FBgn0262356,1.586080519,-2.032818762,1,354.677
12782,FBgn0262357,1.230126035,-1.798319445,0.645669276,419.0055126
12783,FBgn0262358,0,-2.120239339,1,129.17625
12784,FBgn0262359,-1.570215852,-2.033021593,1,289.789
12785,FBgn0262360,0.009487574,-1.950287116,1,265.3763984
12786,FBgn0262361,0.002199504,-1.950092032,1,191.7767627
12787,FBgn0262362,-2.106313654,-1.596811188,0.14543994,883.5610636
12788,FBgn0262363,2.771241332,-1.365503265,0.069133825,151.8414559
12789,FBgn0262364,1.586080519,-2.032818762,1,407.519
12790,FBgn0262365,1.586080519,-2.032818762,1,311.962
12791,FBgn0262366,-0.486254157,-0.166428058,0.359472989,1639.06275
12792,FBgn0262467,-0.048293234,4.698995025,0.669955935,856.06275
12793,FBgn0262473,-0.090124133,7.583065554,0.181056553,4943.463075
12794,FBgn0262475,-0.070947161,4.463039805,0.627194272,3155.624886
12795,FBgn0262476,0.491286002,10.02443327,1.42E-12,4185.49048
12796,FBgn0262477,0.339107232,8.915548531,1.17E-05,3006.87903
12797,FBgn0262478,0.299355568,0.713774618,0.450698059,610.220375
12798,FBgn0262479,0.007318343,-1.661016235,1,235.8000912
12799,FBgn0262480,1.587387454,-2.032791472,1,323.569
12800,FBgn0262481,-2.073284066,-1.312352303,0.056384803,199.6962295
12801,FBgn0262482,-0.73687012,-1.872255878,1,207.9343922
12802,FBgn0262483,0.057553513,9.740060147,0.380284521,8086.627225
12803,FBgn0262484,0.564011043,-0.950273045,0.536359823,492.28225
12804,FBgn0262485,-1.589202898,-2.032622329,1,568.99
12805,FBgn0262486,0.015864667,-1.95060134,1,593.1481017
12806,FBgn0262487,-0.853593092,-1.6608325,0.7317728,817.5128374
12807,FBgn0262508,0.102802787,8.44025617,0.208366349,8133.878019
12808,FBgn0262509,-0.016491975,7.592487691,0.875806265,7236.730698
12809,FBgn0262510,-0.236223045,2.493837345,0.382083213,316.911875
12810,FBgn0262512,-0.555733171,7.056843589,1.90E-10,474.30025
12811,FBgn0262513,-1.570215852,-2.033021593,1,388.175
12812,FBgn0262514,1.586080519,-2.032818762,1,495.39
12813,FBgn0262515,-0.315569664,8.344768472,1.09E-06,1719.902379
12814,FBgn0262516,0.059592705,6.699105663,0.456481103,2885.06275
12815,FBgn0262517,0.370976372,6.653235225,1.52E-06,5219.06275
12816,FBgn0262518,0.136420925,6.533209649,0.089900181,2078.06275
12817,FBgn0262519,-0.287496594,7.258671482,8.11E-06,6277.025346
12818,FBgn0262524,0.670242381,1.442093231,0.028509631,568.5032048
12819,FBgn0262527,0.007219448,7.99032172,0.926982539,5809.994519
12820,FBgn0262528,0,-2.120239339,1,121.4815
12821,FBgn0262529,-1.580859479,-2.032795769,1,243.037
12822,FBgn0262530,0,-2.120239339,1,266.675125
12823,FBgn0262531,-1.013435484,0.307045953,0.020547643,849.9893171
12824,FBgn0262532,-0.07612954,-0.911634912,1,813.8366043
12825,FBgn0262533,-1.299812656,-0.011615524,0.028770635,749.0109436
12826,FBgn0262534,-1.5874336,-2.032658848,1,1003.652
12827,FBgn0262535,0.738494351,-1.872104733,1,313.453637
12828,FBgn0262536,0,-2.120239339,1,439.35025
12829,FBgn0262537,-3.392200802,-1.119629358,0.007705923,366.509368
12830,FBgn0262538,-0.957196259,-0.798626182,0.2914746,538.242115
12831,FBgn0262539,0.562287168,-0.536221932,0.366814462,291.7162024
12832,FBgn0262540,0.261956989,-0.872396777,0.851182165,134.8800357
12833,FBgn0262541,0.677122969,0.008009887,0.223284235,369.555875
12834,FBgn0262542,0,-2.120239339,1,212.465625
12835,FBgn0262544,-1.5874336,-2.032658848,1,475.881
12836,FBgn0262546,2.815787895,-1.872190353,0.2715474,452.6983989
12837,FBgn0262547,2.293856172,-0.536138079,0.069322401,223.1045128
12838,FBgn0262559,-0.330232851,8.553387567,4.77E-06,1150.06275
12839,FBgn0262560,0.407055618,2.810669444,0.025273921,1478.06275
12840,FBgn0262562,0.180453632,8.266618199,0.003057262,6968.258542
12841,FBgn0262563,-0.164260164,0.687399719,0.689672846,298.13575
12842,FBgn0262565,2.32141806,-1.950398785,0.514364933,625.331
12843,FBgn0262566,0,-2.120239339,1,712.1235
12844,FBgn0262567,-0.447989103,1.411067839,0.148504819,190.690125
12845,FBgn0262568,0.011883471,-1.79837579,1,472.1818485
12846,FBgn0262569,0.002913453,-1.950150337,1,92.86572186
12847,FBgn0262570,-0.391110815,2.827293517,0.055184596,6446.947719
12848,FBgn0262571,-0.003122379,-1.950202566,1,370.9374853
12849,FBgn0262572,0,-2.120239339,1,162.014875
12850,FBgn0262574,-1.476961205,-0.164326278,0.010427672,108.0560867
12851,FBgn0262575,1.590347053,-2.032729956,1,494.629
12852,FBgn0262576,-1.589202898,-2.032622329,1,708.867
12853,FBgn0262577,-0.441515047,1.887580661,0.075358679,143.158375
12854,FBgn0262579,-0.359997081,7.739008058,0.000294501,4646.833713
12855,FBgn0262580,-1.220976257,-1.798290265,0.645669276,1088.58277
12856,FBgn0262581,0.657885021,-1.535134722,0.749978848,320.0714568
12857,FBgn0262582,0.131850113,8.215387834,0.080408244,9712.607658
12858,FBgn0262583,0.744597433,-1.872326838,1,802.4263326
12859,FBgn0262587,0,-2.120239339,1,599.223125
12860,FBgn0262588,1.586080519,-2.032818762,1,600.339
12861,FBgn0262592,1.586080519,-2.032818762,1,510.375
12862,FBgn0262593,0.136334791,10.71051851,0.09438223,6692.241172
12863,FBgn0262594,0.00522104,-1.95037582,1,351.4665546
12864,FBgn0262595,0,-2.120239339,1,358.604375
12865,FBgn0262598,-0.387465547,1.524055002,0.277536915,2333.221234
12866,FBgn0262599,-1.379567182,2.787555257,4.03E-13,1537.030995
12867,FBgn0262601,-0.206768542,3.725998857,0.088383867,591.226625
12868,FBgn0262605,-2.330918528,-1.950042809,0.514364933,267.8163739
12869,FBgn0262607,-1.5874336,-2.032658848,1,360.177
12870,FBgn0262608,-2.679086137,1.260304758,0.040265342,200.0944862
12871,FBgn0262609,0,-2.120239339,1,62.75275
12872,FBgn0262610,1.586080519,-2.032818762,1,527.368
12873,FBgn0262611,0,-2.120239339,1,357.60975
12874,FBgn0262612,1.587387454,-2.032791472,1,314.65
12875,FBgn0262613,0.015864667,-1.95060134,1,290.9796673
12876,FBgn0262614,-0.4367681,7.699196885,2.11E-05,6696.881982
12877,FBgn0262616,1.586080519,-2.032818762,1,377.594
12878,FBgn0262617,0.103682308,7.159285103,0.196286075,7817.39688
12879,FBgn0262619,0.682552499,2.425881019,0.000502926,2201.06275
12880,FBgn0262621,1.586080519,-2.032818762,1,188.326
12881,FBgn0262623,1.647155374,0.478998554,0.032240586,91.04456442
12882,FBgn0262624,-2.373959886,-0.504960975,0.001150748,1234.510528
12883,FBgn0262636,-0.004010798,8.213561874,0.960071134,3630.737248
12884,FBgn0262647,-0.154958242,4.314307678,0.258788755,4236.546995
12885,FBgn0262656,1.121508409,5.503642854,3.59E-25,8664.575207
12886,FBgn0262679,-1.224770728,-1.213277707,0.236103695,696.7499963
12887,FBgn0262683,1.148896303,-1.596634198,0.50827682,544.4501081
12888,FBgn0262685,-0.052562704,1.494636835,0.898951623,1577.06275
12889,FBgn0262686,1.587387454,-2.032791472,1,157.943
12890,FBgn0262688,0,-2.120239339,1,308.999
12891,FBgn0262699,0.187264963,7.562611447,0.01120186,2424.931641
12892,FBgn0262714,0.12006067,6.47159693,0.084713486,3856.308432
12893,FBgn0262716,-0.145521551,5.344716389,0.112655505,1798.06275
12894,FBgn0262717,-1.519750117,1.203014521,1.73E-05,2536.197708
12895,FBgn0262719,0.48069147,1.65417887,0.063571802,7704.56275
12896,FBgn0262721,0.010228881,-1.660927941,1,348.2125421
12897,FBgn0262728,-0.349924504,10.08286995,1.18E-08,1823.11828
12898,FBgn0262730,-0.188104824,8.829781895,0.027564824,9131.997247
12899,FBgn0262731,0.013884479,2.901100405,1,893.06275
12900,FBgn0262732,0.276925263,7.010277918,0.000252387,1348.977855
12901,FBgn0262733,0.006954559,6.056977749,0.93943618,4560.785507
12902,FBgn0262734,-0.060964873,6.877776755,0.478034431,3633.156743
12903,FBgn0262736,-0.277850514,10.5370736,6.87E-05,2671.806453
12904,FBgn0262737,0.016150684,10.23497834,0.815233542,9599.144168
12905,FBgn0262738,0.229246999,8.902736457,0.000389601,7230.456014
12906,FBgn0262739,0.113220249,9.293963312,0.129618549,7496.676952
12907,FBgn0262740,0.237318447,7.944493096,0.000650717,5672.192899
12908,FBgn0262743,-0.00396742,8.325444284,0.95441562,5959.812708
12909,FBgn0262782,0.079296046,8.062900684,0.285802822,983.5711349
12910,FBgn0262786,2.809811805,-1.872327983,0.2715474,398.9569467
12911,FBgn0262787,0.739025301,-1.872168413,1,894.6272989
12912,FBgn0262788,-0.032433554,-1.660297266,1,232.436123
12913,FBgn0262789,0.015415009,-1.213423114,1,348.2756665
12914,FBgn0262790,0.484407571,-1.727640295,1,251.4356678
12915,FBgn0262794,0,-2.120239339,1,333.14925
12916,FBgn0262795,3.171507631,-1.798342357,0.146840108,552.5226374
12917,FBgn0262801,-0.450640638,5.347937319,8.56E-06,670.177625
12918,FBgn0262806,0.748644664,-1.872238231,1,260.4908077
12919,FBgn0262808,-1.757199326,-1.419789544,0.134125778,516.066268
12920,FBgn0262810,0,-2.120239339,1,383.499625
12921,FBgn0262811,0,-2.120239339,1,86.70975
12922,FBgn0262812,2.32141806,-1.950398785,0.514364933,431.463
12923,FBgn0262813,-0.732603586,-1.872167268,1,146.0467086
12924,FBgn0262814,1.599592766,-1.72819688,0.401903447,283.4011259
12925,FBgn0262815,-0.485395838,-1.727653789,1,407.9127913
12926,FBgn0262816,0.02118655,-1.950490834,1,2431.269874
12927,FBgn0262817,0,-2.120239339,1,610.220375
12928,FBgn0262819,0.020131201,-1.950512649,1,477.7961358
12929,FBgn0262820,2.460299705,-0.286862786,0.000132953,831.06275
12930,FBgn0262821,0,-2.120239339,1,384.49575
12931,FBgn0262823,0,-2.120239339,1,629.1801875
12932,FBgn0262824,-1.589202898,-2.032622329,1,349.43
12933,FBgn0262827,0,-2.120239339,1,346.67375
12934,FBgn0262837,0.020131201,-1.950512649,1,410.9185304
12935,FBgn0262838,1.23007227,-1.798033128,0.645669276,205.0078872
12936,FBgn0262839,1.587387454,-2.032791472,1,602.016
12937,FBgn0262840,0,-2.120239339,1,456.32475
12938,FBgn0262842,2.322653222,-1.950371528,0.514364933,255.7058631
12939,FBgn0262843,0,-2.120239339,1,271.57475
12940,FBgn0262844,0,-2.120239339,1,186.00775
12941,FBgn0262845,-0.726352193,-1.872303898,1,184.1813817
12942,FBgn0262846,-0.495014426,-1.727529964,1,374.4711319
12943,FBgn0262847,0,-2.120239339,1,1003.06275
12944,FBgn0262848,0.527422188,6.203073539,1.49E-10,1003.06275
12945,FBgn0262851,1.543873098,3.465074809,6.37E-05,1003.06275
12946,FBgn0262853,0.235903529,3.646020585,0.429115612,466.31025
12947,FBgn0262854,-0.146242866,-1.16698669,1,497.276875
12948,FBgn0262855,0.126487585,2.865298376,0.527371401,480.2935
12949,FBgn0262856,0,-2.120239339,1,29.750875
12950,FBgn0262858,-0.619813253,3.759016628,6.27E-05,205.0477419
12951,FBgn0262866,0.054926875,5.833273106,0.555044172,5870.06275
12952,FBgn0262867,-0.821895129,5.762647647,1.48E-21,4460.84755
12953,FBgn0262869,0.026230187,8.718734598,0.731587248,7443.572169
12954,FBgn0262870,-0.324465621,8.140575241,0.001750299,7383.650418
12955,FBgn0262871,-0.107363961,7.067251032,0.201289495,3353.380093
12956,FBgn0262872,0.181737767,7.970498639,0.018340496,5115.946124
12957,FBgn0262873,1.591402402,-2.032708115,1,190.931
12958,FBgn0262874,-0.764539654,-0.989656918,0.469815598,196.477875
12959,FBgn0262875,0,-2.120239339,1,614.218875
12960,FBgn0262876,1.586080519,-2.032818762,1,1003.193
12961,FBgn0262877,-1.296627512,-0.762116754,0.069366351,190.602706
12962,FBgn0262878,-1.580859479,-2.032795769,1,352.308
12963,FBgn0262880,2.806193619,-1.872411152,0.2715474,500.2279982
12964,FBgn0262881,-2.818784675,-1.364959061,0.027474136,105.4977347
12965,FBgn0262882,0,-2.120239339,1,298.13575
12966,FBgn0262885,0,-2.120239339,1,7.189
12967,FBgn0262889,1.935266456,-1.365430665,0.085438178,252.1398113
12968,FBgn0262890,1.166213483,-0.949562149,0.204707226,928.8959799
12969,FBgn0262891,0,-2.120239339,1,403.43425
12970,FBgn0262893,0,-2.120239339,1,459.9316875
12971,FBgn0262894,0,-2.120239339,1,147.593125
12972,FBgn0262896,2.32141806,-1.950398785,0.514364933,90.756
12973,FBgn0262899,0.502561937,-1.728201157,1,295.7181311
12974,FBgn0262900,0,-2.120239339,1,306.033875
12975,FBgn0262937,-0.021053168,4.727491191,0.838523869,2188.06275
12976,FBgn0262948,1.586080519,-2.032818762,1,185.491
12977,FBgn0262952,-0.044985244,9.014347662,0.657313847,1154.06275
12978,FBgn0262954,-0.108504948,4.275334491,0.38315837,173.923625
12979,FBgn0262955,-0.143600135,5.966792227,0.081700536,3621.353339
12980,FBgn0262960,0,-2.120239339,1,216.93675
12981,FBgn0262961,1.235977768,-1.798654635,0.645669276,243.0699174
12982,FBgn0262962,-0.429658021,1.39714014,0.215389342,432.439958
12983,FBgn0262964,-3.443475224,-1.728330949,0.076518741,593.8750952
12984,FBgn0262965,-0.902572008,-1.475932466,0.560906473,272.4787963
12985,FBgn0262966,0.006553505,-1.798120504,1,229.7142842
12986,FBgn0262970,0.372818714,3.196515942,0.046777861,1080.06275
12987,FBgn0262975,0.097621271,6.89493391,0.249416604,4034.175749
12988,FBgn0262976,0.29022483,5.201110117,0.001451557,1147.489823
12989,FBgn0262980,0,-2.120239339,1,163.834625
12990,FBgn0262982,-3.143727784,-1.798890038,0.146840108,400.6543907
12991,FBgn0262983,1.233971748,-1.798230939,0.645669276,1403.187573
12992,FBgn0262984,1.586080519,-2.032818762,1,328.828
12993,FBgn0262985,0.363480509,-1.596244906,1,337.5251836
12994,FBgn0262986,0,-2.120239339,1,417.40675
12995,FBgn0262987,0.564966467,-1.166510977,0.662967721,320.3272028
12996,FBgn0262988,0,-2.120239339,1,261.784625
12997,FBgn0262999,-1.589202898,-2.032622329,1,121.107
12998,FBgn0263000,0,-2.120239339,1,301.0955
12999,FBgn0263001,-1.620175409,-1.475660009,0.263920222,446.7720696
13000,FBgn0263002,0,-2.120239339,1,181.3425
13001,FBgn0263004,2.326458901,-1.950288265,0.514364933,633.743838
13002,FBgn0263005,-0.429030545,3.909345756,0.000857531,4141.06275
13003,FBgn0263006,-0.194318003,8.596049049,0.002824231,4941.291881
13004,FBgn0263020,0.824087753,-1.075579321,0.451162965,357.707545
13005,FBgn0263021,0.30438523,-1.476242491,1,391.8783146
13006,FBgn0263022,1.781385009,-1.419553848,0.149741211,676.9434433
13007,FBgn0263023,0,-2.120239339,1,433.361125
13008,FBgn0263024,2.805022446,-1.872438376,0.2715474,70.986
13009,FBgn0263025,0.084175649,2.325918336,0.721941451,1112.06275
13010,FBgn0263026,2.810985514,-1.872300757,0.2715474,359.8436255
13011,FBgn0263027,-0.123464576,2.561534343,0.548200997,1087.06275
13012,FBgn0263029,-0.097018283,6.732247033,0.24374408,561.237625
13013,FBgn0263030,0.001144155,-1.950113852,1,688.9412541
13014,FBgn0263031,0.549285693,-1.420011527,0.777484021,279.3482837
13015,FBgn0263033,2.679453482,-1.420173028,0.062711399,1196.941486
13016,FBgn0263034,-0.620513691,-1.535857832,0.753119763,548.1173916
13017,FBgn0263035,2.330508233,-1.950199556,0.514364933,362.8163235
13018,FBgn0263036,2.814831227,-1.872212149,0.2715474,664.8815274
13019,FBgn0263037,0,-2.120239339,1,1840.06275
13020,FBgn0263038,1.587387454,-2.032791472,1,4134.874
13021,FBgn0263040,0,-2.120239339,1,661.18775
13022,FBgn0263041,0.015864667,-1.95060134,1,662.1026959
13023,FBgn0263046,-0.472112254,2.316828549,0.02994711,855.06275
13024,FBgn0263047,0.143554712,0.833032548,0.818523322,563.237125
13025,FBgn0263048,0.418390415,5.272622136,1.14E-05,4001.789124
13026,FBgn0263050,0.402251068,3.102382008,0.014929485,2067.652079
13027,FBgn0263051,-0.082922022,4.031541461,0.563224743,394.460875
13028,FBgn0263072,0.091109471,8.054868648,0.302537649,9642.582736
13029,FBgn0263076,0.718802184,2.098024838,0.002768403,2172.047556
13030,FBgn0263077,-0.385744606,4.847089293,0.005316916,4811.045203
13031,FBgn0263078,0,-2.120239339,1,1262.56275
13032,FBgn0263079,-0.076094552,-0.565197696,1,2446.06275
13033,FBgn0263080,1.587387454,-2.032791472,1,129.56
13034,FBgn0263081,0.492893727,-1.728084292,1,199.003684
13035,FBgn0263082,2.805022446,-1.872438376,0.2715474,148.606
13036,FBgn0263083,-0.205162839,-0.287006106,0.789706639,79.93075
13037,FBgn0263084,0,-2.120239339,1,160.1945
13038,FBgn0263086,2.32141806,-1.950398785,0.514364933,56.867
13039,FBgn0263087,0.006527974,-1.950348562,1,630.9202611
13040,FBgn0263091,-1.580859479,-2.032795769,1,480.948
13041,FBgn0263092,1.591402402,-2.032708115,1,356.659
13042,FBgn0263093,0.205399988,3.069148389,0.173878981,1043.882776
13043,FBgn0263094,0,-2.120239339,1,24.42375
13044,FBgn0263096,2.325456912,-1.950310082,0.514364933,87.41275022
13045,FBgn0263102,0.013195137,8.106804885,0.863040745,5966.544854
13046,FBgn0263106,-0.196251565,7.577844876,0.041501868,1763.45204
13047,FBgn0263108,0.106079193,7.768351123,0.099258934,4203.384897
13048,FBgn0263109,-1.002638789,0.305854501,0.026140876,7527.06275
13049,FBgn0263110,-0.073165576,8.300214277,0.304438166,9675.752115
13050,FBgn0263111,0.092127326,10.4967503,0.255970079,10531.77405
13051,FBgn0263112,-0.369214002,4.746899662,0.000877865,3253.921319
13052,FBgn0263113,-0.179856332,-1.165835791,1,4070.06275
13053,FBgn0263114,1.587387454,-2.032791472,1,386.252
13054,FBgn0263116,-0.055513876,6.578847459,0.424099582,3833.768642
13055,FBgn0263117,-0.213246234,3.972673114,0.093029529,4980.447228
13056,FBgn0263118,-1.213150996,-0.798318575,0.083482837,1751.68775
13057,FBgn0263120,-0.244636804,8.227797824,0.000122813,3535.722605
13058,FBgn0263121,-1.370660712,2.131798688,0.023829978,785.3058634
13059,FBgn0263131,-0.053796124,6.266882644,0.676347717,6049.040047
13060,FBgn0263132,-0.237747384,4.239183429,0.053509618,5535.497493
13061,FBgn0263133,0.074824393,5.016855833,0.469269578,2318.06275
13062,FBgn0263143,1.285830682,1.840463908,2.41E-07,2143.06275
13063,FBgn0263144,0.029472239,6.62643868,0.698836211,5391.954754
13064,FBgn0263197,-0.083373936,8.079609115,0.198813622,6177.769396
13065,FBgn0263198,0.092413948,9.28683599,0.282735282,2805.363993
13066,FBgn0263199,-0.439550208,5.051606629,0.001630638,1791.317207
13067,FBgn0263200,-0.232584163,4.435627616,0.063189643,1277.999699
13068,FBgn0263206,0,-2.120239339,1,129.17625
13069,FBgn0263207,-0.137840867,-1.263156416,1,176.8646945
13070,FBgn0263208,0,-2.120239339,1,66.207875
13071,FBgn0263209,0,-2.120239339,1,173.001375
13072,FBgn0263210,0,-2.120239339,1,64.81625
13073,FBgn0263211,-1.001192486,-0.796906525,0.36471387,171.9348536
13074,FBgn0263212,0,-2.120239339,1,64.126625
13075,FBgn0263214,0,-2.120239339,1,66.90925
13076,FBgn0263215,0,-2.120239339,1,228.76325
13077,FBgn0263216,-1.570215852,-2.033021593,1,536.974
13078,FBgn0263219,0.003370869,8.807423095,0.968820807,7559.208807
13079,FBgn0263220,0.304885132,9.998483566,3.84E-05,6896.33442
13080,FBgn0263231,-0.30677159,7.416123573,2.56E-05,3610.968508
13081,FBgn0263232,-0.389300574,3.00180555,0.145483111,7327.06275
13082,FBgn0263233,-0.828328285,-1.661171155,0.705057147,276.4232847
13083,FBgn0263234,1.549990096,-1.727936853,0.47705376,721.5366705
13084,FBgn0263235,1.155590127,-1.596973543,0.506364076,762.6023153
13085,FBgn0263236,0.032537928,7.424725505,0.647732082,2859.357894
13086,FBgn0263237,0.219306447,3.354427479,0.140310049,1263.06275
13087,FBgn0263239,-0.783622488,0.419248287,0.059944255,3341.06275
13088,FBgn0263240,0.214128585,1.862051839,0.410897013,1437.730135
13089,FBgn0263241,0.359340512,6.279118281,2.10E-05,2041.314827
13090,FBgn0263246,0,-2.120239339,1,738.095625
13091,FBgn0263247,0,-2.120239339,1,56.045875
13092,FBgn0263248,0,-2.120239339,1,45.321875
13093,FBgn0263249,1.0241806,-1.120511562,0.447042507,144.3001381
13094,FBgn0263250,0,-2.120239339,1,953.06275
13095,FBgn0263251,-0.513703925,3.550100744,0.019464335,858.4407843
